date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:30:23	402743/402743	---MCZ	200	added ('OK')	text/html	date:Tue,%2017%20Feb%202026%2018:30:20%20GMT	https://www.fedex.com/en-us/logistics/visibility-and-reporting.html	C:/Users/DELL/Documents/FedEx/www.fedex.com/en-us/logistics/visibility-and-reporting.html	(from https://www.fedex.com/en-us/logistics.html)
19:30:24	8494464/8494464	---M--	200	added ('OK')	image/jpeg	date:Mon,%2025%20Mar%202024%2018:23:38%20GMT	https://www.fedex.com/content/dam/fedex/us-united-states/Compatible-Solutions/images/2019/Q2/B_20151018_jcp_exterior_0494_203253_1538871719.jpg	C:/Users/DELL/Documents/FedEx/www.fedex.com/content/dam/fedex/us-united-states/Compatible-Solutions/images/2019/Q2/B_20151018_jcp_exterior_0494_203253_1538871719.jpg	(from https://www.fedex.com/en-us/compatible.html)
19:30:24	9710476/9710476	---M--	200	added ('OK')	image/jpeg	date:Tue,%2026%20Mar%202024%2015:42:41%20GMT	https://www.fedex.com/content/dam/fedex/us-united-states/Compatible-Solutions/images/2019/Q2/20160908_dm_16_005_01_02_02_22_132_160135_2093652227.jpg	C:/Users/DELL/Documents/FedEx/www.fedex.com/content/dam/fedex/us-united-states/Compatible-Solutions/images/2019/Q2/20160908_dm_16_005_01_02_02_22_132_160135_2093652227.jpg	(from https://www.fedex.com/en-us/compatible.html)
19:30:25	297132/297132	---MCZ	200	added ('OK')	text/html	date:Tue,%2017%20Feb%202026%2018:30:22%20GMT	https://www.fedex.com/en-us/logistics/purchase-order-logistics.html	C:/Users/DELL/Documents/FedEx/www.fedex.com/en-us/logistics/purchase-order-logistics.html	(from https://www.fedex.com/en-us/logistics.html)
19:30:26	294805/294805	---MCZ	200	added ('OK')	text/html	date:Tue,%2017%20Feb%202026%2018:30:23%20GMT	https://www.fedex.com/en-us/logistics/resources.html	C:/Users/DELL/Documents/FedEx/www.fedex.com/en-us/logistics/resources.html	(from https://www.fedex.com/en-us/logistics.html)
19:30:26	253580/253580	---MCZ	200	added ('OK')	text/html	date:Tue,%2017%20Feb%202026%2018:30:24%20GMT	https://www.fedex.com/en-us/logistics/resources/paps-tracking.html	C:/Users/DELL/Documents/FedEx/www.fedex.com/en-us/logistics/resources/paps-tracking.html	(from https://www.fedex.com/en-us/logistics.html)
19:30:29	228400/228400	---MCZ	200	added ('OK')	text/html	date:Tue,%2017%20Feb%202026%2018:30:25%20GMT	https://www.fedex.com/en-us/logistics/resources/claims.html	C:/Users/DELL/Documents/FedEx/www.fedex.com/en-us/logistics/resources/claims.html	(from https://www.fedex.com/en-us/logistics.html)
19:30:29	249113/249113	---MCZ	200	added ('OK')	text/html	date:Tue,%2017%20Feb%202026%2018:30:26%20GMT	https://www.fedex.com/en-us/logistics/resources/events.html	C:/Users/DELL/Documents/FedEx/www.fedex.com/en-us/logistics/resources/events.html	(from https://www.fedex.com/en-us/logistics.html)
19:30:31	276930/276930	---MCZ	200	added ('OK')	text/html	date:Tue,%2017%20Feb%202026%2018:30:28%20GMT	https://www.fedex.com/en-us/logistics/terms-and-conditions.html	C:/Users/DELL/Documents/FedEx/www.fedex.com/en-us/logistics/terms-and-conditions.html	(from https://www.fedex.com/en-us/logistics.html)
19:30:32	313787/313787	---MCZ	200	added ('OK')	text/html	date:Tue,%2017%20Feb%202026%2018:30:29%20GMT	https://www.fedex.com/en-us/logistics/portal.html	C:/Users/DELL/Documents/FedEx/www.fedex.com/en-us/logistics/portal.html	(from https://www.fedex.com/en-us/logistics.html)
19:30:34	80176/80176	---M--	200	added ('OK')	image/jpeg	date:Wed,%2007%20Jan%202026%2011:45:54%20GMT	https://www.fedex.com/content/dam/fedex/us-united-states/logistics/POD_OceanFreight_fy22_shutterstock_123.jpg	C:/Users/DELL/Documents/FedEx/www.fedex.com/content/dam/fedex/us-united-states/logistics/POD_OceanFreight_fy22_shutterstock_123.jpg	(from https://www.fedex.com/en-us/logistics.html)
19:30:34	81804/81804	---M--	200	added ('OK')	image/jpeg	date:Thu,%2008%20Jan%202026%2000:02:15%20GMT	https://www.fedex.com/content/dam/fedex/us-united-states/logistics/POD_AirFreight_201504-15-002-02-02-07-026-dm-160125.jpg	C:/Users/DELL/Documents/FedEx/www.fedex.com/content/dam/fedex/us-united-states/logistics/POD_AirFreight_201504-15-002-02-02-07-026-dm-160125.jpg	(from https://www.fedex.com/en-us/logistics.html)
19:30:35	90138/90138	---M--	200	added ('OK')	image/jpeg	date:Wed,%2007%20Jan%202026%2020:31:23%20GMT	https://www.fedex.com/content/dam/fedex/us-united-states/logistics/POD_CustomBrokerage_fy22_shutterstock_35.jpg	C:/Users/DELL/Documents/FedEx/www.fedex.com/content/dam/fedex/us-united-states/logistics/POD_CustomBrokerage_fy22_shutterstock_35.jpg	(from https://www.fedex.com/en-us/logistics.html)
19:30:36	90462/90462	---M--	200	added ('OK')	image/jpeg	date:Wed,%2007%20Jan%202026%2012:07:28%20GMT	https://www.fedex.com/content/dam/fedex/us-united-states/logistics/TrSolutions_N_727x463.jpg	C:/Users/DELL/Documents/FedEx/www.fedex.com/content/dam/fedex/us-united-states/logistics/TrSolutions_N_727x463.jpg	(from https://www.fedex.com/en-us/logistics.html)
19:30:36	81725/81725	---M--	200	added ('OK')	image/jpeg	date:Wed,%2007%20Jan%202026%2019:15:35%20GMT	https://www.fedex.com/content/dam/fedex/us-united-states/logistics/POD_SupplyChain_20171113_MK_03209_187916514.jpg	C:/Users/DELL/Documents/FedEx/www.fedex.com/content/dam/fedex/us-united-states/logistics/POD_SupplyChain_20171113_MK_03209_187916514.jpg	(from https://www.fedex.com/en-us/logistics.html)
19:30:36	74839/74839	---M--	200	added ('OK')	image/jpeg	date:Wed,%2007%20Jan%202026%2017:11:29%20GMT	https://www.fedex.com/content/dam/fedex/us-united-states/logistics/POD_Transportation_fy21_shutterstock_48.jpg	C:/Users/DELL/Documents/FedEx/www.fedex.com/content/dam/fedex/us-united-states/logistics/POD_Transportation_fy21_shutterstock_48.jpg	(from https://www.fedex.com/en-us/logistics.html)
19:30:36	63061/63061	---M--	200	added ('OK')	image/jpeg	date:Thu,%2008%20Jan%202026%2009:42:58%20GMT	https://www.fedex.com/content/dam/fedex/us-united-states/logistics/POD_A_OnlineVisibilityTool_.jpg	C:/Users/DELL/Documents/FedEx/www.fedex.com/content/dam/fedex/us-united-states/logistics/POD_A_OnlineVisibilityTool_.jpg	(from https://www.fedex.com/en-us/logistics.html)
19:30:37	81845/81845	---M--	200	added ('OK')	image/jpeg	date:Wed,%2007%20Jan%202026%2013:46:08%20GMT	https://www.fedex.com/content/dam/fedex/us-united-states/logistics/POD_POManagementSystem_master-dm-14-006-02-02-10-238-160115.jpg	C:/Users/DELL/Documents/FedEx/www.fedex.com/content/dam/fedex/us-united-states/logistics/POD_POManagementSystem_master-dm-14-006-02-02-10-238-160115.jpg	(from https://www.fedex.com/en-us/logistics.html)
19:30:37	2405/2405	---M--	200	added ('OK')	image/png	date:Wed,%2007%20Jan%202026%2017:54:57%20GMT	https://www.fedex.com/content/dam/fedex/us-united-states/logistics/Purple%20Project%20Management%20Icon%20-%20Large.png	C:/Users/DELL/Documents/FedEx/www.fedex.com/content/dam/fedex/us-united-states/logistics/Purple%20Project%20Management%20Icon%20-%20Large.png	(from https://www.fedex.com/en-us/logistics.html)
19:30:37	91483/91483	---M--	200	added ('OK')	image/jpeg	date:Thu,%2001%20May%202025%2002:56:18%20GMT	https://www.fedex.com/content/dam/fedex/us-united-states/FedEx-Office/images/2019/Q1/Hero_20171204_MK_5155_188896084_1647018992.jpg	C:/Users/DELL/Documents/FedEx/www.fedex.com/content/dam/fedex/us-united-states/FedEx-Office/images/2019/Q1/Hero_20171204_MK_5155_188896084_1647018992.jpg	(from https://www.fedex.com/en-us/email.html)
19:30:38	113777/113777	---M--	200	added ('OK')	image/jpeg	date:Sun,%2024%20Sep%202023%2001:45:07%20GMT	https://www.fedex.com/content/dam/fedex/us-united-states/FedEx-Office/images/2019/Q2/sample_email_1_1746178239_411814339.jpg	C:/Users/DELL/Documents/FedEx/www.fedex.com/content/dam/fedex/us-united-states/FedEx-Office/images/2019/Q2/sample_email_1_1746178239_411814339.jpg	(from https://www.fedex.com/en-us/email.html)
19:30:38	95296/95296	---M--	200	added ('OK')	image/jpeg	date:Mon,%2025%20Sep%202023%2015:14:33%20GMT	https://www.fedex.com/content/dam/fedex/us-united-states/FedEx-Office/images/2019/Q2/sample_email_2_1746271552_328590368.jpg	C:/Users/DELL/Documents/FedEx/www.fedex.com/content/dam/fedex/us-united-states/FedEx-Office/images/2019/Q2/sample_email_2_1746271552_328590368.jpg	(from https://www.fedex.com/en-us/email.html)
19:30:38	123468/123468	---M--	200	added ('OK')	image/jpeg	date:Sun,%2024%20Sep%202023%2013:15:12%20GMT	https://www.fedex.com/content/dam/fedex/us-united-states/FedEx-Office/images/2019/Q2/sample_email_3_876352073_1200647917.jpg	C:/Users/DELL/Documents/FedEx/www.fedex.com/content/dam/fedex/us-united-states/FedEx-Office/images/2019/Q2/sample_email_3_876352073_1200647917.jpg	(from https://www.fedex.com/en-us/email.html)
19:30:39	103466/103466	---M--	200	added ('OK')	image/jpeg	date:Mon,%2025%20Sep%202023%2007:32:12%20GMT	https://www.fedex.com/content/dam/fedex/us-united-states/FedEx-Office/images/2019/Q2/sample_email_4_1677539418_1741479935.jpg	C:/Users/DELL/Documents/FedEx/www.fedex.com/content/dam/fedex/us-united-states/FedEx-Office/images/2019/Q2/sample_email_4_1677539418_1741479935.jpg	(from https://www.fedex.com/en-us/email.html)
19:30:39	83518/83518	---M--	200	added ('OK')	image/jpeg	date:Thu,%2017%20Apr%202025%2017:21:12%20GMT	https://www.fedex.com/content/dam/fedex/us-united-states/NNC/images/2019/Q3/b_1246014195_20171204_MK_7676_188896084_2141354201.jpg	C:/Users/DELL/Documents/FedEx/www.fedex.com/content/dam/fedex/us-united-states/NNC/images/2019/Q3/b_1246014195_20171204_MK_7676_188896084_2141354201.jpg	(from https://www.fedex.com/en-us/email.html)
19:30:39	388/388	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2017%20Feb%202026%2018:30:37%20GMT	https://www.fedex.com/en-us/shipping/freight/class-calculator.html	C:/Users/DELL/Documents/FedEx/www.fedex.com/en-us/shipping/freight/class-calculator.html	(from https://www.fedex.com/en-us/sitemap.html)
19:30:40	393/393	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2017%20Feb%202026%2018:30:37%20GMT	https://www.fedex.com/en-us/shipping/freight/international.html	C:/Users/DELL/Documents/FedEx/www.fedex.com/en-us/shipping/freight/international.html	(from https://www.fedex.com/en-us/sitemap.html)
19:30:40	0/-1	---M--	301	error ('')			https://www.fedex.com/en-us/shipping/freight-services/overnight-freight.html	C:/Users/DELL/Documents/FedEx/www.fedex.com/en-us/shipping/freight-services/overnight-freight.357.delayed	(from https://www.fedex.com/en-us/sitemap.html)
19:30:43	225494/225494	---MCZ	200	added ('OK')	text/html	date:Tue,%2017%20Feb%202026%2018:30:40%20GMT	https://www.fedex.com/en-us/shipping/critical-inventory-logistics.html	C:/Users/DELL/Documents/FedEx/www.fedex.com/en-us/shipping/critical-inventory-logistics.html	(from https://www.fedex.com/en-us/sitemap.html)
19:30:44	183682/183682	---MCZ	200	added ('OK')	text/html	date:Tue,%2017%20Feb%202026%2018:30:42%20GMT	https://www.fedex.com/en-us/integration.html	C:/Users/DELL/Documents/FedEx/www.fedex.com/en-us/integration.html	(from https://www.fedex.com/en-us/sitemap.html)
19:30:46	180341/180341	---MCZ	200	added ('OK')	text/html	date:Tue,%2017%20Feb%202026%2018:30:43%20GMT	https://www.fedex.com/en-us/shipping/ship-centers.html	C:/Users/DELL/Documents/FedEx/www.fedex.com/en-us/shipping/ship-centers.html	(from https://www.fedex.com/en-us/sitemap.html)
19:30:47	189662/189662	---MCZ	200	added ('OK')	text/html	date:Tue,%2017%20Feb%202026%2018:30:44%20GMT	https://www.fedex.com/en-us/shipping/fedex-authorized-ship-center.html	C:/Users/DELL/Documents/FedEx/www.fedex.com/en-us/shipping/fedex-authorized-ship-center.html	(from https://www.fedex.com/en-us/sitemap.html)
19:30:48	301339/301339	---MCZ	200	added ('OK')	text/html	date:Tue,%2017%20Feb%202026%2018:30:45%20GMT	https://www.fedex.com/en-us/shipping/ground/economy.html	C:/Users/DELL/Documents/FedEx/www.fedex.com/en-us/shipping/ground/economy.html	(from https://www.fedex.com/en-us/sitemap.html)
19:30:50	193241/193241	---MCZ	200	added ('OK')	text/html	date:Tue,%2017%20Feb%202026%2018:30:48%20GMT	https://www.fedex.com/en-us/aerospace.html	C:/Users/DELL/Documents/FedEx/www.fedex.com/en-us/aerospace.html	(from https://www.fedex.com/en-us/sitemap.html)
19:30:52	430578/430578	---MCZ	200	added ('OK')	text/html	date:Tue,%2017%20Feb%202026%2018:30:49%20GMT	https://www.fedex.com/en-us/healthcare.html	C:/Users/DELL/Documents/FedEx/www.fedex.com/en-us/healthcare.html	(from https://www.fedex.com/en-us/sitemap.html)
19:30:53	190360/190360	---MCZ	200	added ('OK')	text/html	date:Tue,%2017%20Feb%202026%2018:30:50%20GMT	https://www.fedex.com/en-us/space.html	C:/Users/DELL/Documents/FedEx/www.fedex.com/en-us/space.html	(from https://www.fedex.com/en-us/sitemap.html)
19:30:55	414607/414607	---MCZ	200	added ('OK')	text/html	date:Tue,%2017%20Feb%202026%2018:30:52%20GMT	https://www.fedex.com/en-us/government-shipping.html	C:/Users/DELL/Documents/FedEx/www.fedex.com/en-us/government-shipping.html	(from https://www.fedex.com/en-us/sitemap.html)
19:30:56	316348/316348	---MCZ	200	added ('OK')	text/html	date:Tue,%2017%20Feb%202026%2018:30:53%20GMT	https://www.fedex.com/en-us/marketing-careers.html	C:/Users/DELL/Documents/FedEx/www.fedex.com/en-us/marketing-careers.html	(from https://www.fedex.com/en-us/sitemap.html)
19:30:57	183166/183166	---MCZ	200	added ('OK')	text/html	date:Tue,%2017%20Feb%202026%2018:30:54%20GMT	https://www.fedex.com/en-us/ntdc.html	C:/Users/DELL/Documents/FedEx/www.fedex.com/en-us/ntdc.html	(from https://www.fedex.com/en-us/sitemap.html)
19:30:58	91326/91326	---M--	200	added ('OK')	image/jpeg	date:Thu,%2021%20Nov%202024%2009:25:39%20GMT	https://www.fedex.com/content/dam/fedex/us-united-states/Next-Click-Assets/images/2018/Q3/NC_laptop_482475972_v2c_1678212461.jpg	C:/Users/DELL/Documents/FedEx/www.fedex.com/content/dam/fedex/us-united-states/Next-Click-Assets/images/2018/Q3/NC_laptop_482475972_v2c_1678212461.jpg	(from https://www.fedex.com/en-us/terms-of-use.html)
19:31:00	188954/188954	---MCZ	200	added ('OK')	text/html	date:Tue,%2017%20Feb%202026%2018:30:57%20GMT	https://www.fedex.com/en-us/trust-center/global-privacy-policy.html	C:/Users/DELL/Documents/FedEx/www.fedex.com/en-us/trust-center/global-privacy-policy.html	(from https://www.fedex.com/en-us/trust-center.html)
19:31:00	152150/152150	---MCZ	200	added ('OK')	text/html	date:Tue,%2017%20Feb%202026%2018:30:57%20GMT	https://www.fedex.com/en-us/trust-center/vulnerability-disclosure-program.html	C:/Users/DELL/Documents/FedEx/www.fedex.com/en-us/trust-center/vulnerability-disclosure-program.html	(from https://www.fedex.com/en-us/trust-center.html)
19:31:01	2458/2458	---M--	200	added ('OK')	image/png	date:Mon,%2025%20Sep%202023%2007:20:04%20GMT	https://www.fedex.com/content/dam/fedex/us-united-states/Small-Business-Center/images/2020/Q4/icon_key_purple_lg.png	C:/Users/DELL/Documents/FedEx/www.fedex.com/content/dam/fedex/us-united-states/Small-Business-Center/images/2020/Q4/icon_key_purple_lg.png	(from https://www.fedex.com/en-us/trust-center.html)
19:31:03	33106/33106	---M--	200	added ('OK')	image/jpeg	etag:%22yqEBevlOKDTSmpnzavF8O8WZdAUHfyLjiywzWRhl5Cg%22	https://cdn.bfldr.com/I22OPSFM/at/3m8tn3hz8kpfr4kq88c4j/20171204_mk_4806_188896084.jpg?auto=webp&fit=bounds&format=jpg&width=727&height=463	C:/Users/DELL/Documents/FedEx/cdn.bfldr.com/I22OPSFM/at/3m8tn3hz8kpfr4kq88c4j/20171204_mk_4806_18889608433d0.jpg	(from https://www.fedex.com/en-us/trust-center.html)
19:31:04	53536/53536	---M--	200	added ('OK')	image/jpeg	date:Fri,%2031%20Oct%202025%2016:17:50%20GMT	https://www.fedex.com/content/dam/fedex-com/shippingchannel/2019/global/images/small/20171204_MK_7283_188896084.jpg	C:/Users/DELL/Documents/FedEx/www.fedex.com/content/dam/fedex-com/shippingchannel/2019/global/images/small/20171204_MK_7283_188896084.jpg	(from https://www.fedex.com/en-us/trust-center.html)
19:31:05	114805/114805	---M--	200	added ('OK')	image/jpeg	date:Fri,%2022%20Nov%202024%2015:22:30%20GMT	https://www.fedex.com/content/dam/fedex/us-united-states/Next-Click-Assets/images/2018/Q3/NC_typing_on_laptop_155379052_v2c_1446101353.jpg	C:/Users/DELL/Documents/FedEx/www.fedex.com/content/dam/fedex/us-united-states/Next-Click-Assets/images/2018/Q3/NC_typing_on_laptop_155379052_v2c_1446101353.jpg	(from https://www.fedex.com/en-us/trust-center.html)
19:31:05	415588/415588	---MCZ	200	added ('OK')	text/html	date:Tue,%2017%20Feb%202026%2018:31:02%20GMT	https://www.fedex.com/en-us/report-fraud.html	C:/Users/DELL/Documents/FedEx/www.fedex.com/en-us/report-fraud.html	(from https://www.fedex.com/en-us/trust-center.html)
19:31:06	119094/119094	---M--	200	added ('OK')	image/jpeg	date:Wed,%2030%20Apr%202025%2023:31:26%20GMT	https://www.fedex.com/content/dam/fedex/us-united-states/FedEx-Office/images/2019/Q1/marriott_st_lous_grand_532052594.jpg	C:/Users/DELL/Documents/FedEx/www.fedex.com/content/dam/fedex/us-united-states/FedEx-Office/images/2019/Q1/marriott_st_lous_grand_532052594.jpg	(from https://www.fedex.com/en-us/trust-center.html)
19:31:08	171849/171849	---MCZ	200	added ('OK')	text/html	date:Tue,%2017%20Feb%202026%2018:31:05%20GMT	https://www.fedex.com/en-us/trust-center/privacy-tips.html	C:/Users/DELL/Documents/FedEx/www.fedex.com/en-us/trust-center/privacy-tips.html	(from https://www.fedex.com/en-us/trust-center.html)
19:31:10	66820/66820	---M--	200	added ('OK')	image/jpeg	date:Tue,%2023%20Jul%202024%2020:11:37%20GMT	https://www.fedex.com/content/dam/fedex/us-united-states/FedEx-Office/images/2018/Q4/mobile_shipping_hero_1683779870.jpg	C:/Users/DELL/Documents/FedEx/www.fedex.com/content/dam/fedex/us-united-states/FedEx-Office/images/2018/Q4/mobile_shipping_hero_1683779870.jpg	(from https://www.fedex.com/en-us/trust-center/privacy.html)
19:31:11	70465/70465	---M--	200	added ('OK')	image/jpeg	date:Wed,%2005%20Feb%202025%2022:11:41%20GMT	https://www.fedex.com/content/dam/fedex/us-united-states/Small-Business-Center/images/2020/Q2/b_394224863_20171204_MK_3878_188896084_1790157592_291645044.jpg	C:/Users/DELL/Documents/FedEx/www.fedex.com/content/dam/fedex/us-united-states/Small-Business-Center/images/2020/Q2/b_394224863_20171204_MK_3878_188896084_1790157592_291645044.jpg	(from https://www.fedex.com/en-us/trust-center/privacy.html)
19:31:11	191853/191853	---MCZ	200	added ('OK')	text/html	date:Tue,%2017%20Feb%202026%2018:31:08%20GMT	https://www.fedex.com/en-us/trust-center/privacy/privacy-notice-faqs.html	C:/Users/DELL/Documents/FedEx/www.fedex.com/en-us/trust-center/privacy/privacy-notice-faqs.html	(from https://www.fedex.com/en-us/trust-center/privacy.html)
19:31:12	293404/293404	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Feb%202026%2016:58:26%20GMT	https://www.fedex.com/content/dam/fedex/us-united-states/Hero/images/hero_2019_FedEx_777_S6A0910_web-2_1200x350.jpg	C:/Users/DELL/Documents/FedEx/www.fedex.com/content/dam/fedex/us-united-states/Hero/images/hero_2019_FedEx_777_S6A0910_web-2_1200x350.jpg	(from https://www.fedex.com/en-us/about/new-power-move.html)
19:31:12	4461/4461	---M--	200	added ('OK')	image/jpeg	etag:%22xKzc4NM8jvbDEBLpUKG+XAEBGt8OtARbKzZjOPmNkqU%22	https://cdn.bfldr.com/I22OPSFM/at/7hm6gjwxps5r4m48hs9fqsq/Gradient_Package_Search_Icon_Large_v2.jpg?auto=webp&fit=bounds&format=jpg&width=727&height=463	C:/Users/DELL/Documents/FedEx/cdn.bfldr.com/I22OPSFM/at/7hm6gjwxps5r4m48hs9fqsq/Gradient_Package_Search_Icon_Large_v233d0.jpg	(from https://www.fedex.com/en-us/about/new-power-move.html)
19:31:12	268047/268047	---MCZ	200	added ('OK')	text/html	date:Tue,%2017%20Feb%202026%2018:31:10%20GMT	https://www.fedex.com/en-us/surround.html	C:/Users/DELL/Documents/FedEx/www.fedex.com/en-us/surround.html	(from https://www.fedex.com/en-us/about/new-power-move.html)
19:31:13	3490/3490	---M--	200	added ('OK')	image/jpeg	etag:%22B1pKcPp8FtyaOWP6KRnQJ+WW6mb2T7KqdDjwSQv6YOA%22	https://cdn.bfldr.com/I22OPSFM/at/252v5vkw7wrj5v83swwb547/Gradient_Shield_Check_Icon_Large_v2.jpg?auto=webp&fit=bounds&format=jpg&width=727&height=463	C:/Users/DELL/Documents/FedEx/cdn.bfldr.com/I22OPSFM/at/252v5vkw7wrj5v83swwb547/Gradient_Shield_Check_Icon_Large_v233d0.jpg	(from https://www.fedex.com/en-us/about/new-power-move.html)
19:31:15	5281/5281	---M--	200	added ('OK')	image/jpeg	etag:%22rC0SmIW6lsMyFzthcMLnrfwxRxSBCtACeqVQBJO8i2s%22	https://cdn.bfldr.com/I22OPSFM/at/hqns2wwkpkxjpn8pgprr3z6s/Gradient_Customs_Agent_Icon_Large_v2.jpg?auto=webp&fit=bounds&format=jpg&width=727&height=463	C:/Users/DELL/Documents/FedEx/cdn.bfldr.com/I22OPSFM/at/hqns2wwkpkxjpn8pgprr3z6s/Gradient_Customs_Agent_Icon_Large_v233d0.jpg	(from https://www.fedex.com/en-us/about/new-power-move.html)
19:31:15	4915/4915	---M--	200	added ('OK')	image/jpeg	etag:%22SpZYjn4xjGEuljI160QIAHTvURvG/llSUwDgVCP5/1I%22	https://cdn.bfldr.com/I22OPSFM/at/836zjmgggmc44np8jbw2k4c/Gradient_Computer_E-Commerce_Icon_Large_v2.jpg?auto=webp&fit=bounds&format=jpg&width=727&height=463	C:/Users/DELL/Documents/FedEx/cdn.bfldr.com/I22OPSFM/at/836zjmgggmc44np8jbw2k4c/Gradient_Computer_E-Commerce_Icon_Large_v233d0.jpg	(from https://www.fedex.com/en-us/about/new-power-move.html)
19:31:16	358/358	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2017%20Feb%202026%2018:31:13%20GMT	https://www.fedex.com/en-us/fdx.html	C:/Users/DELL/Documents/FedEx/www.fedex.com/en-us/fdx.376.delayed	(from https://www.fedex.com/en-us/about/new-power-move.html)
19:31:17	38258/38258	---M--	200	added ('OK')	image/jpeg	etag:%229+uABZMQ3Iri3JhTrxuWZ18TcUlyq1dxCSboj5eUBHE%22	https://cdn.bfldr.com/I22OPSFM/at/qfhprjjx3fm4rb3vk689p9/20171204_MK_1689_188896084.jpg?format=jpg&crop=5309%2C3381%2Cx21%2Cy92&width=727&height=463&auto=webp&	C:/Users/DELL/Documents/FedEx/cdn.bfldr.com/I22OPSFM/at/qfhprjjx3fm4rb3vk689p9/20171204_MK_1689_188896084afcf.jpg	(from https://www.fedex.com/en-us/shipping/hold-at-location.html)
19:31:18	66931/66931	---M--	200	added ('OK')	image/jpeg	etag:%22XBwfVwdxOJOGCi/dVH7o7jfqy5EdUoPrKGKRuHoiG00%22	https://cdn.bfldr.com/I22OPSFM/at/6fb5fn9b6hksp7qsbpg6bc7q/20170316_JC_0158B_9492013-no_beacon.jpg?format=jpg&crop=11549%2C7355%2Cx47%2Cy17&width=727&height=463&auto=webp&	C:/Users/DELL/Documents/FedEx/cdn.bfldr.com/I22OPSFM/at/6fb5fn9b6hksp7qsbpg6bc7q/20170316_JC_0158B_9492013-no_beacon02d4.jpg	(from https://www.fedex.com/en-us/shipping/hold-at-location.html)
19:31:18	54833/54833	---M--	200	added ('OK')	image/jpeg	etag:%22LTIRZWvqNwuZAgrt/Ok4mAV+mgUyDSkWsBU0DjiLf4w%22	https://cdn.bfldr.com/I22OPSFM/at/2hptfv2k29wnj7hq76jfxx8f/b_20151018_jcp_hal_0749_203253.jpg?format=jpg&crop=5144%2C3276%2Cx20%2Cy89&width=727&height=463&auto=webp&	C:/Users/DELL/Documents/FedEx/cdn.bfldr.com/I22OPSFM/at/2hptfv2k29wnj7hq76jfxx8f/b_20151018_jcp_hal_0749_2032531e61.jpg	(from https://www.fedex.com/en-us/shipping/hold-at-location.html)
19:31:19	3928/3928	---M--	200	added ('OK')	image/png	date:Wed,%2026%20Nov%202025%2019:55:53%20GMT	https://www.fedex.com/content/dam/fedex/us-united-states/icons---png/icon_information_purple_lg.png	C:/Users/DELL/Documents/FedEx/www.fedex.com/content/dam/fedex/us-united-states/icons---png/icon_information_purple_lg.png	(from https://www.fedex.com/en-us/shipping/hold-at-location.html)
19:31:20	1120/1120	---M--	200	added ('OK')	image/png	etag:%22piGqQ7piPMhlr4nYAWuTcq9JRghXFBJrF4YMVMEDSiw%22	https://cdn.bfldr.com/I22OPSFM/at/p4ppscthpzfm979bvqvvv8xr/Purple_Filled_Packaging_Icon_-_Large.png?auto=webp&fit=bounds&format=png&width=727&height=463	C:/Users/DELL/Documents/FedEx/cdn.bfldr.com/I22OPSFM/at/p4ppscthpzfm979bvqvvv8xr/Purple_Filled_Packaging_Icon_-_Largef917.png	(from https://www.fedex.com/en-us/shipping/hold-at-location.html)
19:31:20	233915/233915	---MCZ	200	added ('OK')	text/html	date:Tue,%2017%20Feb%202026%2018:31:17%20GMT	https://www.fedex.com/en-us/holiday/consumer-shipping-delivery-guide.html	C:/Users/DELL/Documents/FedEx/www.fedex.com/en-us/holiday/consumer-shipping-delivery-guide.html	(from https://www.fedex.com/en-us/shipping/hold-at-location.html)
19:31:21	3299/3299	---M--	200	added ('OK')	image/png	date:Wed,%2026%20Nov%202025%2018:50:17%20GMT	https://www.fedex.com/content/dam/fedex/us-united-states/icons---png/icon_packaging_empty_purple_lg.png	C:/Users/DELL/Documents/FedEx/www.fedex.com/content/dam/fedex/us-united-states/icons---png/icon_packaging_empty_purple_lg.png	(from https://www.fedex.com/en-us/shipping/hold-at-location.html)
19:31:21	3373/3373	---M--	200	added ('OK')	image/png	date:Wed,%2026%20Nov%202025%2017:11:50%20GMT	https://www.fedex.com/content/dam/fedex/us-united-states/icons---png/icon_handle_with_care_purple_lg.png	C:/Users/DELL/Documents/FedEx/www.fedex.com/content/dam/fedex/us-united-states/icons---png/icon_handle_with_care_purple_lg.png	(from https://www.fedex.com/en-us/shipping/hold-at-location.html)
19:31:22	2663/2663	---M--	200	added ('OK')	image/png	date:Fri,%2028%20Nov%202025%2014:14:13%20GMT	https://www.fedex.com/content/dam/fedex/us-united-states/icons---png/icon_delivery_purple_lg.png	C:/Users/DELL/Documents/FedEx/www.fedex.com/content/dam/fedex/us-united-states/icons---png/icon_delivery_purple_lg.png	(from https://www.fedex.com/en-us/shipping/hold-at-location.html)
